     0.951437      1.01504
     0.930075      1.01177
      1.02337     0.992078
      0.99946     0.963912
     0.991774      1.01227
      0.92395      0.98237
     0.996882     0.997377
     0.964464      1.00938
     0.996299     0.985084
      1.00182       1.0148
     0.984111     0.986387
     0.932306      1.00727
      1.08562      0.98206
      1.03889     0.994502
      1.07597      1.00713
     0.973693      1.00344
      1.03525      1.00145
      1.00423     0.970071
      1.15251       0.9905
      1.05511      1.01199
      1.00347     0.995027
      0.96437      1.00928
     0.954863      1.00108
     0.991393      1.01871
      1.08037      1.00693
     0.947609      1.00095
     0.959583      1.00902
     0.999488     0.977657
      1.02118     0.998328
      0.99422      1.02101
     0.897909      0.99588
     0.990825     0.993068
      1.03548      1.02087
      1.03669     0.996779
     0.996922     0.999475
      1.05336     0.997593
     0.957261      1.00646
      1.03988     0.977616
      1.01008     0.990284
     0.978462     0.982602
      1.02247       1.0082
      1.00095     0.997352
      1.08756      1.00644
     0.983149      1.01409
     0.987696      1.02077
     0.925948      1.03638
      1.06987     0.999438
      1.01166       1.0085
     0.905851     0.994506
     0.950835     0.981526
      1.08019     0.996131
     0.989821      1.00842
      1.03542     0.991375
      1.03654     0.995094
      1.03926      1.00337
      1.00867     0.984666
      1.06058     0.996139
     0.999992     0.993872
      1.04673     0.997945
     0.934558      1.01742
      1.04496     0.984314
      0.90518      1.01576
     0.949702     0.994827
     0.934502      1.02141
      1.00123     0.988148
     0.979295     0.980785
       1.0426     0.989528
     0.919815      1.00218
     0.997936      1.00656
      1.04399     0.985067
      1.11854     0.995296
     0.999915     0.970995
     0.994999      1.00695
     0.998666     0.980489
     0.992853      0.98942
     0.931745     0.997616
     0.954201      1.02138
     0.933504     0.973748
      1.01482     0.999323
     0.993843     0.988054
     0.972571     0.993165
      1.02237      1.00355
      1.00035      1.01242
      1.08671      1.00113
      0.94119      1.00152
      1.02723     0.975988
      1.04892      1.00746
      1.04276     0.996307
      1.06998      1.01053
       0.9721     0.989466
      1.02765      1.01742
     0.964741       0.9931
     0.926563     0.986891
     0.988833      1.00018
     0.996321      1.01324
      1.00145      1.00728
      1.01626      0.98067
     0.972836      1.00359
     0.965188     0.985271
       1.0307       1.0049
     0.985926      0.99336
      1.01363     0.991373
      1.06743     0.995702
     0.950655     0.987161
      1.07746       1.0041
     0.976726      1.00786
      0.97739     0.988689
      1.10045     0.995094
     0.990556     0.999891
     0.979239     0.979165
     0.939844     0.992107
     0.986109      1.00686
     0.974144     0.994391
      1.02763     0.989465
     0.991983      1.00311
      1.00484     0.985902
      1.01711     0.991149
     0.964722      1.01028
     0.989976     0.983216
     0.998974      1.00127
     0.939295      1.02323
       1.0174     0.989102
      1.00564     0.992073
     0.980239     0.982308
      1.06868      1.01133
      1.00897      1.00102
      1.03951     0.993751
